"","id","period","play.lengths","result"
"8201",326,"1",241,"stop"
"8202",326,"1",56,"stop"
"8203",326,"1",104,"stop"
"8204",326,"1",82,"stop"
"8205",326,"1",22,"stop"
"8206",326,"1",6,"stop"
"8207",326,"1",7,"stop"
"8208",326,"1",61,"stop"
"8209",326,"1",136,"stop"
"8210",326,"1",25,"stop"
"8212",326,"2",36,"stop"
"8213",326,"2",25,"stop"
"8214",326,"2",10,"stop"
"8215",326,"2",7,"stop"
"8216",326,"2",82,"stop"
"8217",326,"2",70,"stop"
"8218",326,"2",7,"stop"
"8219",326,"2",123,"stop"
"8220",326,"2",5,"stop"
"8221",326,"2",55,"stop"
"8222",326,"2",43,"stop"
"8223",326,"2",18,"stop"
"8224",326,"2",273,"stop"
"8225",326,"2",25,"stop"
"8226",326,"2",37,"stop"
"8227",326,"2",64,"stop"
"8228",326,"2",33,"stop"
"8229",326,"2",74,"stop"
"8230",326,"2",119,"stop"
"8232",326,"3",28,"stop"
"8233",326,"3",228,"stop"
"8234",326,"3",55,"stop"
"8235",326,"3",28,"stop"
"8236",326,"3",18,"goal"
"8238",326,"3",20,"stop"
"8239",326,"3",16,"stop"
"8240",326,"3",20,"stop"
"8241",326,"3",91,"stop"
"8242",326,"3",35,"stop"
"8243",326,"3",71,"stop"
"8244",326,"3",125,"stop"
"8245",326,"3",20,"stop"
"8246",326,"3",53,"stop"
"8247",326,"3",69,"goal"
"8249",326,"3",47,"stop"
"8250",326,"3",70,"stop"
"8251",326,"3",10,"stop"
"8252",326,"3",19,"stop"
"8253",326,"3",127,"stop"
"8255",326,"4",210,"stop"
"8256",326,"4",65,"stop"
"8258",327,"1",48,"stop"
"8259",327,"1",146,"goal"
"8261",327,"1",12,"stop"
"8262",327,"1",24,"stop"
"8263",327,"1",75,"stop"
"8264",327,"1",11,"stop"
"8265",327,"1",168,"stop"
"8266",327,"1",57,"stop"
"8267",327,"1",147,"stop"
"8268",327,"1",74,"stop"
"8269",327,"1",67,"stop"
"8270",327,"1",43,"stop"
"8271",327,"1",59,"stop"
"8272",327,"1",61,"stop"
"8273",327,"1",61,"stop"
"8274",327,"1",82,"stop"
"8275",327,"1",51,"stop"
"8277",327,"2",45,"stop"
"8278",327,"2",151,"stop"
"8279",327,"2",25,"stop"
"8280",327,"2",34,"stop"
"8281",327,"2",62,"stop"
"8282",327,"2",8,"goal"
"8284",327,"2",20,"stop"
"8285",327,"2",96,"stop"
"8286",327,"2",99,"stop"
"8287",327,"2",26,"stop"
"8288",327,"2",67,"stop"
"8289",327,"2",165,"stop"
"8290",327,"2",83,"stop"
"8291",327,"2",117,"stop"
"8292",327,"2",71,"stop"
"8293",327,"2",26,"stop"
"8294",327,"2",28,"stop"
"8295",327,"2",41,"stop"
"8296",327,"2",11,"stop"
"8297",327,"2",4,"stop"
"8299",327,"3",38,"goal"
"8301",327,"3",52,"stop"
"8302",327,"3",27,"goal"
"8304",327,"3",9,"stop"
"8305",327,"3",87,"stop"
"8306",327,"3",28,"stop"
"8307",327,"3",60,"stop"
"8308",327,"3",13,"stop"
"8309",327,"3",102,"stop"
"8310",327,"3",14,"stop"
"8311",327,"3",10,"stop"
"8312",327,"3",27,"goal"
"8314",327,"3",54,"stop"
"8315",327,"3",9,"stop"
"8316",327,"3",60,"stop"
"8317",327,"3",16,"stop"
"8318",327,"3",112,"stop"
"8319",327,"3",83,"stop"
"8320",327,"3",173,"stop"
"8321",327,"3",57,"stop"
"8322",327,"3",8,"stop"
"8323",327,"3",6,"stop"
"8324",327,"3",10,"stop"
"8325",327,"3",8,"stop"
"8326",327,"3",71,"goal"
"8328",327,"3",42,"stop"
"8330",328,"1",84,"stop"
"8331",328,"1",6,"stop"
"8332",328,"1",67,"stop"
"8333",328,"1",43,"stop"
"8334",328,"1",117,"stop"
"8335",328,"1",37,"goal"
"8337",328,"1",75,"stop"
"8338",328,"1",22,"stop"
"8339",328,"1",90,"goal"
"8341",328,"1",66,"stop"
"8342",328,"1",29,"goal"
"8344",328,"1",11,"stop"
"8345",328,"1",64,"stop"
"8346",328,"1",119,"stop"
"8347",328,"1",28,"stop"
"8348",328,"1",31,"stop"
"8349",328,"1",176,"stop"
"8350",328,"1",41,"stop"
"8352",328,"2",108,"goal"
"8354",328,"2",48,"stop"
"8355",328,"2",10,"stop"
"8356",328,"2",20,"stop"
"8357",328,"2",73,"stop"
"8358",328,"2",23,"stop"
"8359",328,"2",10,"stop"
"8360",328,"2",161,"stop"
"8361",328,"2",121,"stop"
"8362",328,"2",173,"stop"
"8363",328,"2",69,"stop"
"8364",328,"2",6,"stop"
"8365",328,"2",60,"stop"
"8366",328,"2",135,"stop"
"8367",328,"2",68,"stop"
"8368",328,"2",8,"goal"
"8371",328,"3",77,"stop"
"8372",328,"3",89,"stop"
"8373",328,"3",8,"stop"
"8374",328,"3",100,"stop"
"8375",328,"3",81,"stop"
"8376",328,"3",42,"stop"
"8377",328,"3",125,"stop"
"8378",328,"3",76,"stop"
"8379",328,"3",52,"goal"
"8381",328,"3",40,"stop"
"8382",328,"3",56,"goal"
"8384",328,"3",17,"stop"
"8385",328,"3",43,"stop"
"8386",328,"3",25,"stop"
"8387",328,"3",20,"stop"
"8388",328,"3",23,"stop"
"8389",328,"3",98,"stop"
"8390",328,"3",86,"stop"
"8391",328,"3",21,"stop"
"8392",328,"3",54,"stop"
"8393",328,"3",21,"stop"
"8394",328,"3",35,"stop"
"8395",328,"3",4,"goal"
"8398",329,"1",25,"stop"
"8399",329,"1",54,"stop"
"8400",329,"1",70,"stop"
"8401",329,"1",18,"stop"
"8402",329,"1",15,"stop"
"8403",329,"1",36,"stop"
"8404",329,"1",16,"stop"
"8405",329,"1",27,"stop"
"8406",329,"1",93,"stop"
"8407",329,"1",165,"goal"
"8409",329,"1",21,"stop"
"8410",329,"1",69,"stop"
"8411",329,"1",179,"stop"
"8412",329,"1",38,"stop"
"8413",329,"1",16,"stop"
"8414",329,"1",44,"stop"
"8415",329,"1",10,"goal"
"8417",329,"1",88,"goal"
"8419",329,"1",39,"stop"
"8420",329,"1",142,"stop"
"8422",329,"2",64,"stop"
"8423",329,"2",87,"stop"
"8424",329,"2",22,"stop"
"8425",329,"2",85,"stop"
"8426",329,"2",148,"stop"
"8427",329,"2",50,"stop"
"8428",329,"2",154,"stop"
"8429",329,"2",13,"stop"
"8430",329,"2",28,"stop"
"8431",329,"2",33,"stop"
"8432",329,"2",56,"goal"
"8434",329,"2",44,"stop"
"8435",329,"2",36,"stop"
"8436",329,"2",108,"stop"
"8437",329,"2",119,"stop"
"8438",329,"2",96,"stop"
"8439",329,"2",25,"stop"
"8440",329,"2",22,"stop"
"8442",329,"3",62,"stop"
"8443",329,"3",6,"stop"
"8444",329,"3",160,"stop"
"8445",329,"3",231,"stop"
"8446",329,"3",40,"stop"
"8447",329,"3",46,"stop"
"8448",329,"3",70,"stop"
"8449",329,"3",57,"stop"
"8450",329,"3",8,"goal"
"8452",329,"3",67,"goal"
"8454",329,"3",183,"stop"
"8455",329,"3",43,"stop"
"8456",329,"3",184,"goal"
"8459",330,"1",9,"stop"
"8460",330,"1",127,"stop"
"8461",330,"1",69,"stop"
"8462",330,"1",29,"stop"
"8463",330,"1",133,"stop"
"8464",330,"1",31,"stop"
"8465",330,"1",217,"stop"
"8466",330,"1",3,"stop"
"8467",330,"1",89,"stop"
"8468",330,"1",144,"stop"
"8469",330,"1",4,"goal"
"8471",330,"1",120,"stop"
"8472",330,"1",67,"stop"
"8473",330,"1",17,"stop"
"8474",330,"1",8,"stop"
"8475",330,"1",8,"stop"
"8477",330,"2",130,"goal"
"8479",330,"2",69,"stop"
"8480",330,"2",8,"stop"
"8481",330,"2",101,"stop"
"8482",330,"2",7,"goal"
"8484",330,"2",21,"stop"
"8485",330,"2",75,"stop"
"8486",330,"2",54,"stop"
"8487",330,"2",21,"stop"
"8488",330,"2",54,"stop"
"8489",330,"2",34,"goal"
"8491",330,"2",78,"stop"
"8492",330,"2",174,"stop"
"8493",330,"2",9,"stop"
"8494",330,"2",138,"stop"
"8495",330,"2",49,"stop"
"8496",330,"2",66,"stop"
"8497",330,"2",52,"stop"
"8499",330,"3",202,"stop"
"8500",330,"3",87,"stop"
"8501",330,"3",6,"stop"
"8502",330,"3",14,"stop"
"8503",330,"3",28,"stop"
"8504",330,"3",35,"stop"
"8505",330,"3",18,"stop"
"8506",330,"3",18,"stop"
"8507",330,"3",32,"stop"
"8508",330,"3",39,"stop"
"8509",330,"3",25,"stop"
"8510",330,"3",48,"stop"
"8511",330,"3",16,"goal"
"8513",330,"3",53,"stop"
"8514",330,"3",61,"stop"
"8515",330,"3",46,"stop"
"8516",330,"3",166,"stop"
"8517",330,"3",35,"stop"
"8518",330,"3",45,"goal"
"8520",330,"3",123,"goal"
"8522",330,"3",64,"stop"
"8523",330,"3",4,"stop"
"8524",330,"3",31,"stop"
"8526",331,"1",104,"goal"
"8528",331,"1",63,"stop"
"8529",331,"1",73,"goal"
"8531",331,"1",53,"stop"
"8532",331,"1",118,"stop"
"8533",331,"1",2,"stop"
"8534",331,"1",171,"stop"
"8535",331,"1",180,"stop"
"8536",331,"1",18,"stop"
"8537",331,"1",115,"stop"
"8538",331,"1",5,"stop"
"8539",331,"1",25,"stop"
"8540",331,"1",11,"stop"
"8541",331,"1",27,"stop"
"8542",331,"1",110,"stop"
"8543",331,"1",77,"stop"
"8544",331,"1",38,"stop"
"8545",331,"1",7,"stop"
"8547",331,"2",42,"stop"
"8548",331,"2",176,"stop"
"8549",331,"2",21,"stop"
"8550",331,"2",29,"stop"
"8551",331,"2",121,"stop"
"8552",331,"2",19,"stop"
"8553",331,"2",28,"stop"
"8554",331,"2",83,"stop"
"8555",331,"2",45,"stop"
"8556",331,"2",19,"stop"
"8557",331,"2",66,"stop"
"8558",331,"2",7,"stop"
"8559",331,"2",39,"stop"
"8560",331,"2",156,"stop"
"8561",331,"2",258,"stop"
"8562",331,"2",41,"stop"
"8563",331,"2",34,"stop"
"8565",331,"3",11,"stop"
"8566",331,"3",31,"stop"
"8567",331,"3",90,"stop"
"8568",331,"3",72,"stop"
"8569",331,"3",17,"stop"
"8570",331,"3",42,"stop"
"8571",331,"3",34,"goal"
"8573",331,"3",16,"stop"
"8574",331,"3",5,"stop"
"8575",331,"3",34,"stop"
"8576",331,"3",125,"stop"
"8577",331,"3",44,"stop"
"8578",331,"3",68,"stop"
"8579",331,"3",36,"stop"
"8580",331,"3",63,"stop"
"8581",331,"3",117,"stop"
"8582",331,"3",90,"stop"
"8583",331,"3",15,"stop"
"8584",331,"3",7,"stop"
"8585",331,"3",7,"stop"
"8586",331,"3",23,"stop"
"8587",331,"3",88,"stop"
"8588",331,"3",30,"stop"
"8589",331,"3",48,"stop"
"8590",331,"3",21,"stop"
"8591",331,"3",46,"goal"
"8594",331,"4",106,"stop"
"8595",331,"4",54,"stop"
"8596",331,"4",65,"stop"
"8597",331,"4",23,"goal"
"8599",332,"1",77,"stop"
"8600",332,"1",55,"stop"
"8601",332,"1",114,"stop"
"8602",332,"1",42,"stop"
"8603",332,"1",145,"stop"
"8604",332,"1",45,"stop"
"8605",332,"1",27,"stop"
"8606",332,"1",160,"stop"
"8607",332,"1",4,"stop"
"8608",332,"1",74,"stop"
"8609",332,"1",51,"stop"
"8610",332,"1",253,"stop"
"8611",332,"1",105,"stop"
"8612",332,"1",4,"stop"
"8614",332,"2",37,"stop"
"8615",332,"2",28,"stop"
"8616",332,"2",189,"stop"
"8617",332,"2",100,"stop"
"8618",332,"2",17,"stop"
"8619",332,"2",14,"stop"
"8620",332,"2",50,"stop"
"8621",332,"2",27,"stop"
"8622",332,"2",155,"stop"
"8623",332,"2",45,"stop"
"8624",332,"2",14,"stop"
"8625",332,"2",41,"stop"
"8626",332,"2",78,"stop"
"8627",332,"2",150,"stop"
"8628",332,"2",5,"stop"
"8629",332,"2",36,"goal"
"8631",332,"2",178,"stop"
"8632",332,"2",22,"stop"
"8633",332,"2",6,"stop"
"8635",332,"3",95,"stop"
"8636",332,"3",8,"stop"
"8637",332,"3",7,"stop"
"8638",332,"3",34,"goal"
"8640",332,"3",92,"stop"
"8641",332,"3",6,"stop"
"8642",332,"3",39,"stop"
"8643",332,"3",39,"stop"
"8644",332,"3",41,"stop"
"8645",332,"3",98,"stop"
"8646",332,"3",55,"stop"
"8647",332,"3",35,"goal"
"8649",332,"3",19,"stop"
"8650",332,"3",74,"stop"
"8651",332,"3",68,"stop"
"8652",332,"3",178,"stop"
"8653",332,"3",48,"stop"
"8654",332,"3",14,"stop"
"8655",332,"3",7,"stop"
"8656",332,"3",14,"stop"
"8657",332,"3",49,"goal"
"8659",332,"3",10,"stop"
"8660",332,"3",119,"stop"
"8661",332,"3",15,"stop"
"8662",332,"3",22,"stop"
"8664",333,"1",62,"goal"
"8666",333,"1",5,"stop"
"8667",333,"1",28,"stop"
"8668",333,"1",8,"stop"
"8669",333,"1",54,"stop"
"8670",333,"1",55,"stop"
"8671",333,"1",98,"stop"
"8672",333,"1",155,"stop"
"8673",333,"1",125,"stop"
"8674",333,"1",19,"stop"
"8675",333,"1",135,"stop"
"8676",333,"1",144,"stop"
"8677",333,"1",17,"stop"
"8678",333,"1",12,"stop"
"8679",333,"1",80,"stop"
"8680",333,"1",109,"stop"
"8681",333,"1",9,"stop"
"8683",333,"2",16,"stop"
"8684",333,"2",26,"stop"
"8685",333,"2",12,"stop"
"8686",333,"2",17,"stop"
"8687",333,"2",119,"stop"
"8688",333,"2",39,"stop"
"8689",333,"2",92,"stop"
"8690",333,"2",7,"stop"
"8691",333,"2",67,"stop"
"8692",333,"2",59,"goal"
"8694",333,"2",11,"stop"
"8695",333,"2",13,"stop"
"8696",333,"2",29,"stop"
"8697",333,"2",116,"stop"
"8698",333,"2",148,"stop"
"8699",333,"2",78,"stop"
"8700",333,"2",37,"stop"
"8701",333,"2",26,"stop"
"8702",333,"2",40,"stop"
"8703",333,"2",9,"stop"
"8704",333,"2",18,"stop"
"8705",333,"2",66,"stop"
"8706",333,"2",147,"stop"
"8708",333,"3",113,"stop"
"8709",333,"3",41,"stop"
"8710",333,"3",4,"stop"
"8711",333,"3",18,"stop"
"8712",333,"3",6,"stop"
"8713",333,"3",43,"stop"
"8714",333,"3",59,"stop"
"8715",333,"3",10,"stop"
"8716",333,"3",103,"stop"
"8717",333,"3",141,"stop"
"8718",333,"3",75,"stop"
"8719",333,"3",5,"stop"
"8720",333,"3",19,"stop"
"8721",333,"3",9,"stop"
"8722",333,"3",40,"stop"
"8723",333,"3",29,"stop"
"8724",333,"3",100,"stop"
"8725",333,"3",27,"stop"
"8726",333,"3",49,"stop"
"8727",333,"3",7,"stop"
"8728",333,"3",25,"stop"
"8729",333,"3",19,"stop"
"8730",333,"3",52,"stop"
"8731",333,"3",7,"stop"
"8732",333,"3",25,"stop"
"8733",333,"3",47,"stop"
"8734",333,"3",17,"stop"
"8735",333,"3",9,"goal"
"8737",333,"3",74,"goal"
"8739",333,"3",6,"stop"
"8741",333,"4",113,"goal"
"8743",334,"1",132,"stop"
"8744",334,"1",62,"stop"
"8745",334,"1",80,"stop"
"8746",334,"1",26,"stop"
"8747",334,"1",17,"stop"
"8748",334,"1",17,"stop"
"8749",334,"1",36,"stop"
"8750",334,"1",23,"stop"
"8751",334,"1",36,"goal"
"8753",334,"1",10,"stop"
"8754",334,"1",64,"stop"
"8755",334,"1",56,"stop"
"8756",334,"1",96,"stop"
"8757",334,"1",39,"stop"
"8758",334,"1",18,"stop"
"8759",334,"1",20,"stop"
"8760",334,"1",103,"stop"
"8761",334,"1",12,"stop"
"8762",334,"1",36,"stop"
"8763",334,"1",24,"stop"
"8764",334,"1",92,"stop"
"8765",334,"1",51,"stop"
"8766",334,"1",47,"stop"
"8767",334,"1",81,"stop"
"8769",334,"2",49,"stop"
"8770",334,"2",95,"stop"
"8771",334,"2",112,"stop"
"8772",334,"2",14,"stop"
"8773",334,"2",20,"stop"
"8774",334,"2",28,"stop"
"8775",334,"2",76,"stop"
"8776",334,"2",14,"stop"
"8777",334,"2",105,"stop"
"8778",334,"2",122,"stop"
"8779",334,"2",11,"stop"
"8780",334,"2",51,"stop"
"8781",334,"2",31,"stop"
"8782",334,"2",39,"stop"
"8783",334,"2",5,"stop"
"8784",334,"2",49,"stop"
"8785",334,"2",144,"stop"
"8786",334,"2",118,"goal"
"8788",334,"2",75,"goal"
"8791",334,"3",122,"stop"
"8792",334,"3",4,"stop"
"8793",334,"3",114,"stop"
"8794",334,"3",49,"stop"
"8795",334,"3",27,"goal"
"8797",334,"3",13,"stop"
"8798",334,"3",31,"stop"
"8799",334,"3",67,"stop"
"8800",334,"3",63,"stop"
"8801",334,"3",58,"stop"
"8802",334,"3",13,"stop"
"8803",334,"3",2,"stop"
"8804",334,"3",53,"stop"
"8805",334,"3",33,"goal"
"8807",334,"3",39,"stop"
"8808",334,"3",77,"goal"
"8810",334,"3",25,"stop"
"8811",334,"3",70,"stop"
"8812",334,"3",3,"stop"
"8813",334,"3",7,"stop"
"8814",334,"3",11,"stop"
"8815",334,"3",35,"stop"
"8816",334,"3",22,"stop"
"8817",334,"3",45,"stop"
"8818",334,"3",27,"stop"
"8819",334,"3",110,"stop"
"8820",334,"3",59,"stop"
"8821",334,"3",9,"stop"
"8823",335,"1",53,"stop"
"8824",335,"1",78,"stop"
"8825",335,"1",93,"stop"
"8826",335,"1",130,"stop"
"8827",335,"1",8,"stop"
"8828",335,"1",65,"stop"
"8829",335,"1",8,"stop"
"8830",335,"1",64,"stop"
"8831",335,"1",6,"stop"
"8832",335,"1",15,"stop"
"8833",335,"1",17,"goal"
"8835",335,"1",133,"stop"
"8836",335,"1",17,"stop"
"8837",335,"1",21,"stop"
"8838",335,"1",26,"stop"
"8839",335,"1",104,"stop"
"8840",335,"1",53,"stop"
"8841",335,"1",7,"stop"
"8842",335,"1",14,"stop"
"8843",335,"1",6,"stop"
"8844",335,"1",214,"stop"
"8845",335,"1",25,"stop"
"8847",335,"2",84,"stop"
"8848",335,"2",131,"stop"
"8849",335,"2",14,"stop"
"8850",335,"2",11,"stop"
"8851",335,"2",59,"goal"
"8853",335,"2",194,"stop"
"8854",335,"2",57,"stop"
"8855",335,"2",66,"stop"
"8856",335,"2",56,"stop"
"8857",335,"2",72,"goal"
"8859",335,"2",125,"stop"
"8860",335,"2",239,"stop"
"8861",335,"2",69,"goal"
"8864",335,"3",7,"stop"
"8865",335,"3",20,"stop"
"8866",335,"3",190,"stop"
"8867",335,"3",13,"stop"
"8868",335,"3",92,"stop"
"8869",335,"3",61,"stop"
"8870",335,"3",13,"goal"
"8872",335,"3",26,"stop"
"8873",335,"3",187,"stop"
"8874",335,"3",132,"stop"
"8875",335,"3",59,"stop"
"8876",335,"3",16,"stop"
"8877",335,"3",90,"stop"
"8878",335,"3",174,"stop"
"8880",336,"1",10,"stop"
"8881",336,"1",109,"stop"
"8882",336,"1",135,"stop"
"8883",336,"1",56,"stop"
"8884",336,"1",86,"stop"
"8885",336,"1",15,"stop"
"8886",336,"1",144,"stop"
"8887",336,"1",60,"stop"
"8888",336,"1",87,"stop"
"8889",336,"1",2,"stop"
"8890",336,"1",158,"stop"
"8891",336,"1",126,"stop"
"8892",336,"1",33,"stop"
"8893",336,"1",46,"stop"
"8894",336,"1",43,"stop"
"8896",336,"2",69,"goal"
"8898",336,"2",13,"stop"
"8899",336,"2",33,"stop"
"8900",336,"2",11,"stop"
"8901",336,"2",60,"stop"
"8902",336,"2",86,"stop"
"8903",336,"2",51,"stop"
"8904",336,"2",33,"stop"
"8905",336,"2",93,"stop"
"8906",336,"2",46,"stop"
"8907",336,"2",8,"stop"
"8908",336,"2",43,"goal"
"8910",336,"2",22,"stop"
"8911",336,"2",215,"stop"
"8912",336,"2",134,"goal"
"8914",336,"2",74,"stop"
"8915",336,"2",117,"stop"
"8916",336,"2",54,"stop"
"8917",336,"2",3,"stop"
"8919",336,"3",221,"stop"
"8920",336,"3",38,"stop"
"8921",336,"3",45,"stop"
"8922",336,"3",18,"stop"
"8923",336,"3",151,"stop"
"8924",336,"3",122,"stop"
"8925",336,"3",41,"stop"
"8926",336,"3",19,"stop"
"8927",336,"3",19,"goal"
"8929",336,"3",5,"stop"
"8930",336,"3",7,"stop"
"8931",336,"3",95,"stop"
"8932",336,"3",35,"stop"
"8933",336,"3",9,"stop"
"8934",336,"3",7,"stop"
"8935",336,"3",7,"stop"
"8936",336,"3",22,"stop"
"8937",336,"3",10,"stop"
"8938",336,"3",8,"stop"
"8939",336,"3",182,"stop"
"8941",336,"4",75,"stop"
"8942",336,"4",60,"stop"
"8943",336,"4",51,"stop"
"8944",336,"4",42,"stop"
"8946",337,"1",74,"stop"
"8947",337,"1",4,"stop"
"8948",337,"1",102,"stop"
"8949",337,"1",47,"stop"
"8950",337,"1",45,"stop"
"8951",337,"1",15,"stop"
"8952",337,"1",125,"stop"
"8953",337,"1",93,"stop"
"8954",337,"1",5,"stop"
"8955",337,"1",58,"stop"
"8956",337,"1",20,"stop"
"8957",337,"1",65,"stop"
"8958",337,"1",17,"stop"
"8959",337,"1",38,"stop"
"8960",337,"1",128,"stop"
"8961",337,"1",70,"stop"
"8962",337,"1",67,"stop"
"8963",337,"1",9,"stop"
"8964",337,"1",45,"stop"
"8965",337,"1",158,"stop"
"8967",337,"2",88,"stop"
"8968",337,"2",38,"stop"
"8969",337,"2",3,"stop"
"8970",337,"2",75,"stop"
"8971",337,"2",45,"stop"
"8972",337,"2",129,"stop"
"8973",337,"2",179,"stop"
"8974",337,"2",31,"stop"
"8975",337,"2",6,"stop"
"8976",337,"2",61,"stop"
"8977",337,"2",20,"stop"
"8978",337,"2",87,"stop"
"8979",337,"2",19,"stop"
"8980",337,"2",243,"stop"
"8981",337,"2",63,"stop"
"8982",337,"2",11,"stop"
"8983",337,"2",22,"stop"
"8984",337,"2",38,"stop"
"8986",337,"3",72,"stop"
"8987",337,"3",68,"stop"
"8988",337,"3",16,"stop"
"8989",337,"3",156,"stop"
"8990",337,"3",16,"stop"
"8991",337,"3",42,"stop"
"8992",337,"3",21,"stop"
"8993",337,"3",101,"stop"
"8994",337,"3",63,"goal"
"8996",337,"3",27,"stop"
"8997",337,"3",97,"stop"
"8998",337,"3",38,"goal"
"9000",337,"3",29,"stop"
"9001",337,"3",56,"stop"
"9002",337,"3",131,"stop"
"9003",337,"3",135,"stop"
"9004",337,"3",34,"stop"
"9005",337,"3",31,"stop"
"9006",337,"3",39,"stop"
"9008",337,"4",6,"stop"
"9009",337,"4",26,"stop"
"9010",337,"4",18,"stop"
"9011",337,"4",65,"stop"
"9012",337,"4",47,"goal"
"9014",338,"1",13,"stop"
"9015",338,"1",183,"stop"
"9016",338,"1",224,"stop"
"9017",338,"1",92,"stop"
"9018",338,"1",3,"stop"
"9019",338,"1",7,"stop"
"9020",338,"1",63,"stop"
"9021",338,"1",70,"stop"
"9022",338,"1",7,"stop"
"9023",338,"1",7,"stop"
"9024",338,"1",42,"stop"
"9025",338,"1",152,"stop"
"9026",338,"1",18,"stop"
"9027",338,"1",62,"stop"
"9028",338,"1",16,"stop"
"9029",338,"1",9,"stop"
"9030",338,"1",87,"stop"
"9031",338,"1",11,"stop"
"9032",338,"1",86,"stop"
"9034",338,"2",207,"stop"
"9035",338,"2",48,"stop"
"9036",338,"2",56,"goal"
"9038",338,"2",29,"stop"
"9039",338,"2",165,"stop"
"9040",338,"2",59,"stop"
"9041",338,"2",26,"stop"
"9042",338,"2",4,"stop"
"9043",338,"2",5,"stop"
"9044",338,"2",17,"stop"
"9045",338,"2",14,"stop"
"9046",338,"2",6,"stop"
"9047",338,"2",91,"goal"
"9049",338,"2",37,"stop"
"9050",338,"2",153,"goal"
"9052",338,"2",39,"stop"
"9053",338,"2",16,"stop"
"9054",338,"2",34,"stop"
"9055",338,"2",58,"goal"
"9057",338,"2",100,"goal"
"9060",338,"3",91,"stop"
"9061",338,"3",38,"stop"
"9062",338,"3",7,"stop"
"9063",338,"3",151,"stop"
"9064",338,"3",69,"stop"
"9065",338,"3",11,"stop"
"9066",338,"3",158,"goal"
"9068",338,"3",7,"stop"
"9069",338,"3",134,"stop"
"9070",338,"3",28,"stop"
"9071",338,"3",19,"stop"
"9072",338,"3",18,"stop"
"9073",338,"3",269,"stop"
"9074",338,"3",84,"stop"
"9075",338,"3",26,"stop"
"9077",338,"4",26,"goal"
"9079",339,"1",36,"stop"
"9080",339,"1",43,"stop"
"9081",339,"1",55,"stop"
"9082",339,"1",148,"stop"
"9083",339,"1",104,"stop"
"9084",339,"1",87,"stop"
"9085",339,"1",45,"goal"
"9087",339,"1",19,"stop"
"9088",339,"1",16,"stop"
"9089",339,"1",136,"stop"
"9090",339,"1",32,"stop"
"9091",339,"1",75,"stop"
"9092",339,"1",14,"stop"
"9093",339,"1",81,"stop"
"9094",339,"1",202,"stop"
"9095",339,"1",64,"stop"
"9096",339,"1",36,"stop"
"9098",339,"2",147,"stop"
"9099",339,"2",105,"stop"
"9100",339,"2",25,"stop"
"9101",339,"2",5,"goal"
"9103",339,"2",44,"stop"
"9104",339,"2",37,"stop"
"9105",339,"2",16,"stop"
"9106",339,"2",4,"stop"
"9107",339,"2",234,"stop"
"9108",339,"2",107,"stop"
"9109",339,"2",70,"stop"
"9110",339,"2",121,"stop"
"9111",339,"2",99,"stop"
"9112",339,"2",133,"stop"
"9113",339,"2",16,"stop"
"9115",339,"3",11,"stop"
"9116",339,"3",6,"stop"
"9117",339,"3",21,"stop"
"9118",339,"3",298,"goal"
"9120",339,"3",183,"goal"
"9122",339,"3",58,"stop"
"9123",339,"3",167,"stop"
"9124",339,"3",102,"stop"
"9125",339,"3",19,"stop"
"9126",339,"3",84,"stop"
"9127",339,"3",22,"stop"
"9128",339,"3",144,"stop"
"9130",339,"4",240,"stop"
"9131",339,"4",14,"stop"
"9133",340,"1",20,"stop"
"9134",340,"1",47,"stop"
"9135",340,"1",113,"stop"
"9136",340,"1",44,"stop"
"9137",340,"1",63,"stop"
"9138",340,"1",6,"stop"
"9139",340,"1",32,"stop"
"9140",340,"1",57,"stop"
"9141",340,"1",94,"stop"
"9142",340,"1",79,"stop"
"9143",340,"1",45,"stop"
"9144",340,"1",74,"stop"
"9145",340,"1",104,"stop"
"9146",340,"1",35,"stop"
"9147",340,"1",7,"stop"
"9148",340,"1",30,"stop"
"9149",340,"1",77,"goal"
"9151",340,"1",113,"stop"
"9152",340,"1",54,"stop"
"9153",340,"1",39,"stop"
"9155",340,"2",47,"stop"
"9156",340,"2",15,"stop"
"9157",340,"2",115,"stop"
"9158",340,"2",13,"goal"
"9160",340,"2",22,"stop"
"9161",340,"2",181,"stop"
"9162",340,"2",61,"stop"
"9163",340,"2",47,"stop"
"9164",340,"2",179,"stop"
"9165",340,"2",5,"stop"
"9166",340,"2",27,"goal"
"9168",340,"2",154,"stop"
"9169",340,"2",36,"stop"
"9170",340,"2",83,"stop"
"9171",340,"2",182,"stop"
"9172",340,"2",27,"stop"
"9174",340,"3",130,"stop"
"9175",340,"3",78,"stop"
"9176",340,"3",17,"stop"
"9177",340,"3",100,"stop"
"9178",340,"3",6,"stop"
"9179",340,"3",65,"stop"
"9180",340,"3",32,"stop"
"9181",340,"3",147,"stop"
"9182",340,"3",11,"stop"
"9183",340,"3",26,"stop"
"9184",340,"3",64,"stop"
"9185",340,"3",46,"stop"
"9186",340,"3",45,"stop"
"9187",340,"3",33,"stop"
"9188",340,"3",32,"stop"
"9189",340,"3",34,"stop"
"9190",340,"3",29,"stop"
"9191",340,"3",17,"stop"
"9192",340,"3",38,"goal"
"9194",340,"3",37,"stop"
"9196",340,"4",151,"stop"
"9198",341,"1",47,"stop"
"9199",341,"1",85,"stop"
"9200",341,"1",26,"stop"
